"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"what lee does so [[marvelously]] compelling is [[present]] [[brown]] as a catalyst for the struggle of black [[manhood]] in [[restrictive]] and [[chaotic]] america sketchy but [[nevertheless]] [[gripping]] portrait of jim brown a celebrated wonder in the [[spotlight]]","what lee does so [[marvelousⅼy]] compelling is [[presеnt]] [[brоwn]] as a catalyst for the struggle of black [[masculinity]] in [[restrictivе]] and [[chaotiϲ]] america sketchy but [[nevertհeless]] [[suspenseful]] portrait of jim brown a celebrated wonder in the [[spotligհt]]",0.02036231756210327,0.5036611557006836,1,0,1,170,"Successful"
"makes s m seem very romantic and maggie gyllenhaal is a [[delight]]","makes s m seem very romantic and maggie gyllenhaal is a [[delihgt]]",0.025932133197784424,0.9487564563751221,1,0,1,22,"Successful"
"in a [[way]] the film feels like a breath of fresh air but only to those that allow it in","in a [[waу]] the film feels like a breath of fresh air but only to those that allow it in",0.11281496286392212,0.5276963710784912,1,0,1,19,"Successful"
"[[manages]] to be sweet and wickedly satisfying at the same [[time]]","[[runs]] to be sweet and wickedly satisfying at the same [[moment]]",0.03933602571487427,0.09010940790176392,1,1,1,28,"Failed"
"enormously [[enjoyable]] [[high]] adrenaline documentary","enormously [[enjoyabⅼe]] [[higher]] adrenaline documentary",0.018954157829284668,0.0766291618347168,1,1,1,32,"Failed"
"the plot of the comeback curlers is nt very interesting actually but what i like about men with brooms and what is kind of [[special]] is how the [[film]] knows what s [[unique]] and [[quirky]] about [[canadians]]","the plot of the comeback curlers is nt very interesting actually but what i like about men with brooms and what is kind of [[peculiar]] is how the [[movies]] knows what s [[uniuqe]] and [[fickle]] about [[canadianѕ]]",0.02450472116470337,0.7283092737197876,1,0,1,87,"Successful"
"quite [[simply]] a [[joy]] to watch and especially to [[listen]] to","quite [[purely]] a [[joу]] to watch and especially to [[listening]] to",0.026463687419891357,0.43080538511276245,1,1,1,20,"Failed"
"like dickens with his passages mcgrath [[crafts]] quite [[moving]] scenes [[throughout]] his resolutely dramatic variation on the novel","like dickens with his passages mcgrath [[craftѕ]] quite [[mover]] scenes [[througհout]] his resolutely dramatic variation on the novel",0.02014821767807007,0.7810476422309875,1,0,1,60,"Successful"
"visually [[engrossing]] seldom hammy honorably mexican and burns its kahlories with [[conviction]]","visually [[engrossiոg]] seldom hammy honorably mexican and burns its kahlories with [[convictiоn]]",0.021934926509857178,0.6263521909713745,1,0,1,46,"Successful"
"from the opening strains of the [[average]] white band s `` pick up the pieces `` you can [[feel]] the [[love]]","from the opening strains of the [[averagе]] white band s `` pick up the pieces `` you can [[think]] the [[lovе]]",0.037808120250701904,0.3612220883369446,1,1,1,47,"Failed"
"rubbo s humorously tendentious [[intervention]] into the who wrote shakespeare controversy","rubbo s humorously tendentious [[intervening]] into the who wrote shakespeare controversy",0.0662110447883606,0.9247055649757385,1,0,1,28,"Successful"
"mr deeds is as comedy goes very silly and in the [[best]] way","mr deeds is as comedy goes very silly and in the [[bset]] way",0.359111487865448,0.8969108462333679,1,0,1,20,"Successful"
"an often [[watchable]] though goofy and lurid blast of a costume [[drama]] set in the late 15th century","an often [[watchabⅼe]] though goofy and lurid blast of a costume [[draa]] set in the late 15th century",0.02501499652862549,0.7738513350486755,1,0,1,36,"Successful"
"a [[small]] [[gem]] from belgium","a [[scant]] [[gems]] from belgium",0.0802992582321167,0.935874342918396,1,0,1,20,"Successful"
"`` brown sugar `` admirably aspires to be more than another `` best man `` clone by [[weaving]] a theme throughout this [[funny]] film","`` brown sugar `` admirably aspires to be more than another `` best man `` clone by [[weaѵing]] a theme throughout this [[droll]] film",0.02688044309616089,0.8721637725830078,1,0,1,46,"Successful"
"a [[terrifically]] [[entertaining]] specimen of [[spielbergian]] sci fi","a [[terrifіcally]] [[droll]] specimen of [[spielbergiɑn]] sci fi",0.020640254020690918,0.9693834185600281,1,0,1,50,"Successful"
"a sly game of cat and [[mouse]] that s intense and thrilling at times but occasionally stretches believability to its limits and relies on predictable plot contrivances","a sly game of cat and [[mousе]] that s intense and thrilling at times but occasionally stretches believability to its limits and relies on predictable plot contrivances",0.31619060039520264,0.5061352849006653,1,0,1,29,"Successful"
"the film tackles the topic of relationships in such a straightforward emotionally honest manner that by the end it s impossible to ascertain [[whether]] the film is at its core deeply pessimistic or quietly hopeful","the film tackles the topic of relationships in such a straightforward emotionally honest manner that by the end it s impossible to ascertain [[si]] the film is at its core deeply pessimistic or quietly hopeful",0.09872472286224365,0.6974190473556519,1,0,1,34,"Successful"
"maryam is a [[small]] film but it offers large [[rewards]]","maryam is a [[smlal]] film but it offers large [[rewardѕ]]",0.021604299545288086,0.6714860200881958,1,0,1,33,"Successful"
"samuel beckett applied to the iranian voting [[process]]","samuel beckett applied to the iranian voting [[procses]]",0.44678419828414917,0.6925969123840332,1,0,1,22,"Successful"
"like all of [[egoyan]] s [[work]] ararat is fiercely intelligent and [[uncommonly]] ambitious","like all of [[eoyan]] s [[working]] ararat is fiercely intelligent and [[uncomm]] [[only]] ambitious",0.023595988750457764,0.13871079683303833,1,1,1,43,"Failed"
"a [[comedy]] that swings and jostles to the rhythms of life","a [[coedy]] that swings and jostles to the rhythms of life",0.028935372829437256,0.7636589407920837,1,0,1,18,"Successful"
"this is [[lightweight]] filmmaking to be sure but it s [[pleasant]] enough and oozing with attractive men","this is [[ligհtweight]] filmmaking to be sure but it s [[pleasaոt]] enough and oozing with attractive men",0.024372875690460205,0.61397784948349,1,0,1,43,"Successful"
"it s quaid who [[anchors]] the film with his effortless performance and that trademark grin of his so perfect for a ballplayer","it s quaid who [[an]] [[chors]] the film with his effortless performance and that trademark grin of his so perfect for a ballplayer",0.036220431327819824,0.5732640624046326,1,0,1,25,"Successful"
"this is as [[powerful]] a set of evidence as you ll ever find of why art [[matters]] and how it can [[resonate]] far beyond museum walls and through to the most painfully marginal [[lives]]","this is as [[powеrful]] a set of evidence as you ll ever find of why art [[subjects]] and how it can [[rеsonate]] far beyond museum walls and through to the most painfully marginal [[l]] [[ives]]",0.027843058109283447,0.5316465497016907,1,0,1,75,"Successful"
"the [[engagingly]] primitive animated special effects [[contribute]] to a mood that s sustained through the surprisingly somber [[conclusion]]","the [[еngagingly]] primitive animated special effects [[contributing]] to a mood that s sustained through the surprisingly somber [[cocnlusion]]",0.02020341157913208,0.6742665767669678,1,0,1,61,"Successful"
"it is as [[uncompromising]] as it is nonjudgmental and makes clear that a prostitute can be as lonely and needy as any of the clients","it is as [[uncompromisiոg]] as it is nonjudgmental and makes clear that a prostitute can be as lonely and needy as any of the clients",0.05855262279510498,0.6709705591201782,1,0,1,31,"Successful"
"[[one]] of the [[greatest]] family oriented fantasy adventure movies ever","[[anyone]] of the [[biggest]] family oriented fantasy adventure movies ever",0.03254121541976929,0.5253734588623047,1,0,1,34,"Successful"
"[[touches]] [[smartly]] and wistfully on a number of [[themes]] not least the notion that the marginal members of society might benefit from a helping hand and a friendly kick in the pants","[[toսches]] [[smartlу]] and wistfully on a number of [[thеmes]] not least the notion that the marginal members of society might benefit from a helping hand and a friendly kick in the pants",0.024449467658996582,0.5515856742858887,1,0,1,62,"Successful"
"the [[film]] is [[exhilarating]] to watch because [[sandler]] liberated from the constraints of formula [[reveals]] unexpected depths as an actor","the [[fіlm]] is [[exh]] [[ilarating]] to watch because [[sandleⲅ]] liberated from the constraints of formula [[revealѕ]] unexpected depths as an actor",0.018025994300842285,0.17245161533355713,1,1,1,74,"Failed"
"although very much like the first movie based on j k rowling s phenomenal fantasy best sellers this second go round possesses a quite [[pleasing]] headlong thrust and a likably delinquent attitude","although very much like the first movie based on j k rowling s phenomenal fantasy best sellers this second go round possesses a quite [[pleasinɡ]] headlong thrust and a likably delinquent attitude",0.07398909330368042,0.7473492622375488,1,0,1,41,"Successful"
"as unseemly as its title suggests","as unseemly as its title suggests",0.970125675201416,0.970125675201416,0,0,1,1,"Skipped"
"the rock is destined to be the 21st century s new `` conan `` and that he s going to make a [[splash]] even greater than arnold schwarzenegger jean claud van damme or steven segal","the rock is destined to be the 21st century s new `` conan `` and that he s going to make a [[spatter]] even greater than arnold schwarzenegger jean claud van damme or steven segal",0.06682777404785156,0.6943800449371338,1,0,1,36,"Successful"
