"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"what lee [[does]] so [[marvelously]] compelling is [[present]] [[brown]] as a catalyst for the struggle of black [[manhood]] in [[restrictive]] and [[chaotic]] america sketchy but nevertheless [[gripping]] portrait of jim brown a celebrated [[wonder]] in the [[spotlight]]","what lee [[would]] so [[appallingly]] compelling is [[exist]] [[pallid]] as a catalyst for the struggle of black [[masculinity]] in [[limited]] and [[lawlessness]] america sketchy but nevertheless [[hallucinatory]] portrait of jim brown a celebrated [[dumbfounded]] in the [[specializes]]",0.02036231756210327,0.7164014577865601,1,0,1,217,"Successful"
"makes s m seem very romantic and maggie gyllenhaal is a [[delight]]","makes s m seem very romantic and maggie gyllenhaal is a [[hei]]",0.025932133197784424,0.9397251605987549,1,0,1,51,"Successful"
"in a [[way]] the film feels like a breath of fresh air but only to those that allow it in","in a [[routed]] the film feels like a breath of fresh air but only to those that allow it in",0.11281496286392212,0.6545671820640564,1,0,1,40,"Successful"
"[[manages]] to [[be]] sweet and wickedly satisfying at the same [[time]]","[[governed]] to [[get]] sweet and wickedly satisfying at the same [[dated]]",0.03933602571487427,0.7628579139709473,1,0,1,109,"Successful"
"enormously [[enjoyable]] high adrenaline [[documentary]]","enormously [[gentil]] high adrenaline [[texts]]",0.018954157829284668,0.7648687362670898,1,0,1,62,"Successful"
"the plot of the comeback curlers is nt very interesting actually but what i like about men with brooms and what is kind of [[special]] is how the [[film]] knows what s [[unique]] and [[quirky]] about canadians","the plot of the comeback curlers is nt very interesting actually but what i like about men with brooms and what is kind of [[particular]] is how the [[movies]] knows what s [[single]] and [[freak]] about canadians",0.02450472116470337,0.6068716049194336,1,0,1,111,"Successful"
"quite simply a [[joy]] to watch and [[especially]] to listen to","quite simply a [[hei]] to watch and [[mostly]] to listen to",0.026463687419891357,0.7612203359603882,1,0,1,83,"Successful"
"like dickens with his passages mcgrath [[crafts]] [[quite]] [[moving]] scenes throughout his resolutely dramatic variation on the novel","like dickens with his passages mcgrath [[workmen]] [[awfully]] [[displaced]] scenes throughout his resolutely dramatic variation on the novel",0.02014821767807007,0.6822929382324219,1,0,1,127,"Successful"
"visually engrossing seldom hammy honorably mexican and burns its kahlories with [[conviction]]","visually engrossing seldom hammy honorably mexican and burns its kahlories with [[doomed]]",0.021934926509857178,0.5913889408111572,1,0,1,41,"Successful"
"from the opening strains of the average white band s `` pick up the pieces `` you can [[feel]] the [[love]]","from the opening strains of the average white band s `` pick up the pieces `` you can [[smell]] the [[oi]]",0.037808120250701904,0.5844035148620605,1,0,1,81,"Successful"
"rubbo s humorously tendentious [[intervention]] into the who wrote shakespeare controversy","rubbo s humorously tendentious [[intrude]] into the who wrote shakespeare controversy",0.0662110447883606,0.9621344804763794,1,0,1,38,"Successful"
"mr deeds is as comedy goes very silly and in the [[best]] way","mr deeds is as comedy goes very silly and in the [[upper]] way",0.359111487865448,0.9158695340156555,1,0,1,52,"Successful"
"an often watchable though goofy and lurid [[blast]] of a costume [[drama]] set in the late 15th century","an often watchable though goofy and lurid [[bombarding]] of a costume [[amphitheatre]] set in the late 15th century",0.02501499652862549,0.9174221158027649,1,0,1,73,"Successful"
"a small [[gem]] from belgium","a small [[mgm]] from belgium",0.0802992582321167,0.9464969038963318,1,0,1,25,"Successful"
"`` brown sugar `` admirably aspires to be more than another `` best man `` clone by [[weaving]] a theme throughout this [[funny]] film","`` brown sugar `` admirably aspires to be more than another `` best man `` clone by [[worsted]] a theme throughout this [[funniest]] film",0.02688044309616089,0.7274733781814575,1,0,1,82,"Successful"
"a terrifically [[entertaining]] specimen of spielbergian sci fi","a terrifically [[distract]] specimen of spielbergian sci fi",0.020640254020690918,0.7024998664855957,1,0,1,46,"Successful"
"a sly game of cat and [[mouse]] that s intense and thrilling at times but occasionally stretches believability to its limits and relies on predictable plot contrivances","a sly game of cat and [[smirk]] that s intense and thrilling at times but occasionally stretches believability to its limits and relies on predictable plot contrivances",0.31619060039520264,0.5669258832931519,1,0,1,22,"Successful"
"the film tackles the topic of relationships in such a straightforward emotionally honest manner that by the end it s impossible to ascertain whether the film is at its core deeply pessimistic or quietly [[hopeful]]","the film tackles the topic of relationships in such a straightforward emotionally honest manner that by the end it s impossible to ascertain whether the film is at its core deeply pessimistic or quietly [[amal]]",0.09872472286224365,0.6185837984085083,1,0,1,35,"Successful"
"maryam is a [[small]] film but it offers large [[rewards]]","maryam is a [[hsiao]] film but it offers large [[bounties]]",0.021604299545288086,0.8533211350440979,1,0,1,90,"Successful"
"samuel beckett applied to the iranian voting [[process]]","samuel beckett applied to the iranian voting [[procedure]]",0.44678419828414917,0.810112714767456,1,0,1,47,"Successful"
"like all of egoyan s [[work]] ararat is fiercely intelligent and [[uncommonly]] ambitious","like all of egoyan s [[operating]] ararat is fiercely intelligent and [[excessively]] ambitious",0.023595988750457764,0.7675765156745911,1,0,1,105,"Successful"
"a [[comedy]] that swings and jostles to the rhythms of life","a [[travesty]] that swings and jostles to the rhythms of life",0.028935372829437256,0.9378419518470764,1,0,1,47,"Successful"
"this is [[lightweight]] [[filmmaking]] to be sure but it s [[pleasant]] enough and oozing with [[attractive]] men","this is [[lite]] [[cine]] to be sure but it s [[gentil]] enough and oozing with [[dreamy]] men",0.024372875690460205,0.5687650442123413,1,0,1,67,"Successful"
"it s quaid who [[anchors]] the [[film]] with his effortless performance and that trademark grin of his so perfect for a ballplayer","it s quaid who [[cribbing]] the [[filmmaking]] with his effortless performance and that trademark grin of his so perfect for a ballplayer",0.036220431327819824,0.6927938461303711,1,0,1,47,"Successful"
"this is as [[powerful]] a set of [[evidence]] as you ll ever find of why [[art]] [[matters]] and how it can [[resonate]] [[far]] beyond museum walls and through to the most [[painfully]] marginal [[lives]]","this is as [[forte]] a set of [[evidences]] as you ll ever find of why [[artsy]] [[dossiers]] and how it can [[resounds]] [[severely]] beyond museum walls and through to the most [[disgustingly]] marginal [[iife]]",0.027843058109283447,0.6832298636436462,1,0,1,193,"Successful"
"the engagingly primitive animated special effects [[contribute]] to a [[mood]] that s sustained through the surprisingly somber [[conclusion]]","the engagingly primitive animated special effects [[supporting]] to a [[ambiance]] that s sustained through the surprisingly somber [[terminate]]",0.02020341157913208,0.7817655205726624,1,0,1,115,"Successful"
"it is as [[uncompromising]] as it is nonjudgmental and makes clear that a prostitute can be as lonely and needy as any of the clients","it is as [[obstinate]] as it is nonjudgmental and makes clear that a prostitute can be as lonely and needy as any of the clients",0.05855262279510498,0.5268887877464294,1,0,1,19,"Successful"
"one of the [[greatest]] family oriented fantasy adventure movies ever","one of the [[worst]] family oriented fantasy adventure movies ever",0.03254121541976929,0.9747424721717834,1,0,1,45,"Successful"
"[[touches]] [[smartly]] and wistfully on a number of [[themes]] not least the notion that the marginal members of society might benefit from a helping hand and a friendly kick in the pants","[[stricken]] [[clumsily]] and wistfully on a number of [[theme]] not least the notion that the marginal members of society might benefit from a helping hand and a friendly kick in the pants",0.024449467658996582,0.9370642900466919,1,0,1,61,"Successful"
"the film is [[exhilarating]] to watch because sandler liberated from the [[constraints]] of [[formula]] [[reveals]] unexpected depths as an [[actor]]","the film is [[scintillating]] to watch because sandler liberated from the [[impediment]] of [[formulating]] [[betrays]] unexpected depths as an [[ballplayer]]",0.018025994300842285,0.649605929851532,1,0,1,184,"Successful"
"although very much like the first movie based on j k rowling s phenomenal fantasy best sellers this second go round possesses a quite [[pleasing]] headlong thrust and a likably delinquent [[attitude]]","although very much like the first movie based on j k rowling s phenomenal fantasy best sellers this second go round possesses a quite [[heartwarming]] headlong thrust and a likably delinquent [[behavior]]",0.07398909330368042,0.6208619475364685,1,0,1,64,"Successful"
"as unseemly as its title suggests","as unseemly as its title suggests",0.970125675201416,0.970125675201416,0,0,1,1,"Skipped"
"the rock is destined to be the 21st century s new `` conan `` and that he s going to make a [[splash]] even greater than arnold schwarzenegger jean claud van damme or steven segal","the rock is destined to be the 21st century s new `` conan `` and that he s going to make a [[splatters]] even greater than arnold schwarzenegger jean claud van damme or steven segal",0.06682777404785156,0.6115332841873169,1,0,1,31,"Successful"
